IssuerSize,NoBonds,OAS,Warf,DWexEurope,Europe,EuropePeriphery,Automotive,BasicIndustry,CapitalGoods,ConsumerGoods,Healthcare,Leisure,Media,Retail,Services,TechnologyElectronics,Telecommunication,Transportation
2000.0,1,231.393356576774,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950.0,2,194.234398045473,1350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000.0,3,228.698052566453,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,1,260.828203450491,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,145.971927431867,1350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900.0,4,181.418180922064,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,127.558314712477,940,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000.0,3,181.849275108122,940,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2000.0,3,202.510473228206,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075.0,5,237.80406073674,1350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000.0,1,229.057759536906,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150.0,5,193.119951846594,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250.0,4,165.387615634793,940,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2142.3,5,180.313032612599,940,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2406.564,4,146.541685336063,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448.875,4,194.902414868793,940,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2499.103,2,195.516651849097,1350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2450.0,3,184.781279245984,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600.0,4,186.212415665123,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850.0,5,169.9864808975,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000.0,2,168.159254911242,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148.69,3,158.595858475465,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499.7,3,132.157152874116,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218.526,8,288.749084346123,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2269.876,6,239.109485403714,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4052.182,5,239.182848446589,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1520.619,3,472.844633325091,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394.092,4,253.239495818507,940,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1500.0,2,475.932377208587,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880.022,4,502.811455348785,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075.0,5,352.098212621909,1766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2448.338,3,336.782530011965,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450.0,3,248.131422203553,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450.0,5,248.341239592376,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.0,3,414.806186568199,2220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2047.579,4,316.696744385787,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740.74,3,321.536134477114,1350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18523.599,12,279.760270281266,1350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500.0,5,440.128879131169,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149.5,4,323.174338469356,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498.998,2,484.114203588782,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10097.539,11,300.758035108331,940,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1750.0,3,468.103851838516,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075.0,7,250.417667075763,940,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1850.0,2,376.667446859135,1766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2077.0,3,295.60270634577,1350,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2449.23,4,396.563083852042,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,3,575.058334136571,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2300.0,1,252.022288700739,940,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5132.607,3,533.879215018035,3490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500.0,3,317.224978653014,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1949.97,5,393.078723729437,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10565.0,5,476.975668527754,2720,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1213.0,2,507.182525603023,2720,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4950.0,8,309.52007413611,940,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4200.0,5,290.088318474461,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1700.0,2,546.637509564351,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11229.359,13,313.671539861476,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350.0,6,295.995518674284,1350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1592.176,2,599.159874016824,3490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496.563,3,404.479498902532,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4700.0,5,299.322675657513,1350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1817.352,3,372.374721213874,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,587.316305122982,3490,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4188.043,6,288.953380636663,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2292.7,3,374.881781580188,940,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2000.0,4,302.538873817263,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1340.0,3,489.824971244578,2220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3033.511,5,292.634946486732,940,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900.0,2,514.362251210059,2220,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7625.0,4,474.222299313604,1766,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1328.738,3,476.946401215037,2220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800.0,3,300.332203742912,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500.0,5,518.208451122573,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,316.091676566813,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3170.157,4,556.564471836877,2720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120.0,2,540.75593689249,2720,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1400.0,3,524.348825299101,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6445.656,5,426.614038291008,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2750.0,3,484.864432676707,2220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2753.365,3,446.502480331041,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100.0,4,327.885656082127,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2624.618,4,563.792765001944,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.0,2,437.827966300837,1766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2700.0,3,420.63597721213,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4810.0,2,475.202266540906,2220,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000.824,3,574.212583049535,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975.0,2,630.178772831398,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4827.912,5,451.268325706623,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1210.0,2,640.346505460729,3490,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000.0,2,564.244171566575,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,2,541.018958049972,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312.072,3,703.669927980815,2720,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3500.0,8,451.139118060961,1350,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1090.0,2,657.227329709622,3490,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1700.0,3,375.827748418471,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2500.0,3,375.976530989432,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1250.0,2,548.6728019049,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2250.0,4,361.180280616683,940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4825.0,4,615.717369155057,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,587.615132382483,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.0,3,374.533513055791,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4900.0,5,631.0506424827,2720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9493.275,5,537.457348606217,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1300.0,2,421.899133094644,940,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
850.0,1,700.562269388237,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,2,644.32579091088,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135.0,2,668.558350160197,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890.0,1,673.038329768926,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,1,708.651582346359,3490,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000.0,1,710.033544093051,3490,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1600.0,3,632.38668913961,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,3,528.521427809857,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.0,4,424.828493872477,940,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1350.0,2,518.532593082953,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650.0,3,664.058559215416,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,772.724995260611,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
988.9,2,690.294439434137,2720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200.0,2,643.430858937033,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1000.0,1,837.1062437946764,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600.0,3,505.579254740457,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166.1,6,535.623842712385,1350,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1600.0,4,693.278227602011,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,1,707.074915082551,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1310.0,3,805.647496242386,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3350.0,4,770.692770499267,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205.0,4,772.081863777314,3490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1000.0,2,837.1062437946764,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,4,722.121425302916,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.0,5,729.138628327409,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,763.642445148213,2720,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1400.0,2,837.1062437946764,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2840.642,4,665.82122853319,2220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900.0,1,790.015314090666,3490,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1300.0,1,837.1062437946764,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989.339,2,837.1062437946764,2720,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1500.0,2,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,2,664.351463936049,1350,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3050.0,4,721.484210002596,2220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2440.0,3,588.493694588601,1350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1875.0,4,816.825311610189,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1375.0,3,583.922582737016,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147.05,2,734.228207822772,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2125.0,3,718.323950198896,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685.0,3,831.724500281424,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753.49,1,798.266901100312,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1360.0,3,665.474271107542,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685.0,5,783.186617727269,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714.692,2,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975.0,2,837.1062437946764,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,2,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625.0,3,837.1062437946764,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564.303,7,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623.578,5,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800.0,7,618.523188255567,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125.0,2,837.1062437946764,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816.869,3,837.1062437946764,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800.0,2,837.1062437946764,2720,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
750.0,2,837.1062437946764,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,837.1062437946764,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11847.659,10,837.1062437946764,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900.0,2,837.1062437946764,2220,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
800.0,1,837.1062437946764,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2250.0,2,233.212881630288,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8354.688,7,261.317624767527,3490,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5545.0,4,187.861593370392,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125.0,3,233.879053535006,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400.0,3,306.353465242964,3490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3200.0,1,226.707418523282,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.0,2,362.618054177719,3490,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2000.0,1,269.2125135857,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2549.915,2,387.601034291077,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5309.95,9,180.280315857213,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3933.707,3,287.766493077376,2720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1500.0,1,338.120194055329,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,1,370.302571680256,3490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1444.95,2,370.93763956823,3490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2749.49,4,464.292858760018,3490,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6750.0,6,452.545336368141,3490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4318.5,4,189.722912942362,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17502.835,8,312.025019164883,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2835.0,6,223.956208708768,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250.0,3,228.435855460574,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22972.093,13,213.154072000216,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,1,359.126826337698,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1729.25,3,279.729815360853,2720,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3902.448,5,220.335490617916,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050.0,4,303.042281505748,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065.0,2,521.603772207202,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1412.116,1,343.744457548921,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,3,334.793764515131,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249.435,3,177.928014399866,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575.0,4,256.473524788749,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389.15,8,378.165884557636,2720,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848.998,2,399.402725283761,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7125.0,7,253.177982304494,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177.746,4,349.279323991166,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150.0,2,214.183275709627,1766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500.0,3,339.190358532166,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,453.211003153266,3490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4250.0,6,272.53598395814,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,1,410.434523885125,2720,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2250.0,3,226.070588785659,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350.0,3,540.021609720109,3490,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20491.436,14,156.045752290129,1350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1797.9,3,289.014329773679,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623.25,3,348.703963318949,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7267.539,6,537.220071240462,3490,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2414.2,4,455.643530232541,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699.675,3,239.646933938047,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6275.0,6,240.479641881129,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1599.68,3,462.60492771305,2720,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250.0,2,459.054126217159,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600.0,5,213.815700428303,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000.0,2,168.386789172846,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14050.0,7,187.017001572862,1350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10500.0,10,201.372807029387,1766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7940.0,3,417.247572497925,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1100.0,1,484.929105548445,2720,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3350.0,3,220.519586885235,1350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1050.0,2,444.984604364309,2720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3648.9,4,191.601194044165,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1185.0,1,408.969554637077,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,6,204.686072941175,1766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5525.0,8,346.363997753873,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1600.0,2,322.055443215981,1766,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6045.812,8,321.409074483574,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575.0,2,293.429681365545,2220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2649.757,4,212.884620276821,1766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1475.0,2,418.793005771403,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067.939,3,179.893068017724,940,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,509.241710121063,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350.0,4,457.97386118313,2720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1350.0,1,475.226508629853,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150.0,2,510.95180533642,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559.005,3,342.083974982068,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750.0,4,236.516450090341,1766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2300.0,3,318.000258034413,1766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120.0,3,364.74471941874,2220,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,1,365.331535805593,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500.0,2,404.952932290998,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3007.0,3,419.191192764042,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720.0,3,486.546184406825,2720,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1500.0,2,676.203717617106,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475.0,4,300.120004205163,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2750.0,1,466.055174604683,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2575.0,5,210.139586013462,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677.195,2,425.125889225169,2720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4788.02,9,184.184014423992,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3250.0,2,389.191658582009,2220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2900.0,4,200.305769257041,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200.0,5,151.063987642483,940,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3300.0,3,314.735797858929,1766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22140.684,12,186.182603369676,1350,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1250.0,2,437.865247879957,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592.176,2,513.10940096099,2720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2802.182,4,194.826060828357,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,3,361.130228650096,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090.0,2,655.051272947418,3490,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,1,242.669582674613,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975.0,3,352.634464610782,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000.0,4,536.277892233139,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.0,2,410.646210336297,2220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2249.75,3,206.61475589705,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
750.0,2,692.794654221227,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650.0,6,524.099974407443,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2250.0,4,219.807613781198,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,478.280757359326,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849.229,4,218.668696329451,1350,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750.0,3,262.32056454755,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250.0,1,982.311980042658,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.0,1,894.396517007185,2720,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250.0,1,982.311980042658,3490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,982.311980042658,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,635.306466826853,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0,1,982.311980042658,3490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300.0,1,982.311980042658,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,982.311980042658,2720,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
255.0,1,880.290216979699,3490,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300.0,1,793.402455767342,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,518.555940013861,2220,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
250.0,1,982.311980042658,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,769.114825080586,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,408.710969382065,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286.5,1,982.311980042658,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,961.115348732346,3490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250.0,1,982.311980042658,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305.0,1,982.311980042658,3490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
300.0,1,982.311980042658,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,547.010369994329,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,662.511910427035,3490,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285.0,1,982.311980042658,2720,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250.0,1,982.311980042658,2220,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
255.0,1,781.20043073557,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
250.0,1,982.311980042658,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,1,425.322257336317,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
